Node,p = 0.2,p = 0.5,p = 0.8
ENSG00000284238,1.4505726926402664e-08,9.76308027367008e-07,1.330096216536673e-05
ENSG00000135821,1.4298371048575988e-07,2.4457884191989583e-06,1.549056262511952e-05
ENSG00000030582,1.9929834916448714e-07,3.111129877931026e-06,1.8159801817297657e-05
ENSG00000106799,8.294011499591265e-08,2.1417750841601454e-06,1.723698010478799e-05
ENSG00000128266,2.1458595674331417e-08,9.959874707230777e-07,1.1585585750519303e-05
ENSG00000185129,7.905218315294859e-10,1.58660239303823e-07,5.12365724992704e-06
ENSG00000159184,3.213518817774892e-07,5.270900267416891e-06,3.07217715075982e-05
ENSG00000004142,3.7961533227396366e-07,5.257312361046394e-06,2.4302753115637533e-05
ENSG00000134258,3.003789342908255e-09,3.796404369171119e-07,8.41447919368963e-06
ENSG00000164111,8.93677110661907e-08,1.7312840510859708e-06,1.3142956285666392e-05
ENSG00000137171,1.9315980741877118e-08,9.737762425638327e-07,1.1694090637826061e-05
ENSG00000131725,5.9536185467239255e-09,5.70459327847458e-07,9.752467756786135e-06
ENSG00000110756,2.6711655015080208e-08,1.195386374608487e-06,1.2857696772669651e-05
ENSG00000214595,4.544875841874453e-09,5.695310631459471e-07,1.0161333453734986e-05
ENSG00000133703,9.203979467643765e-05,0.00041779121767012616,0.0006667660853459147
ENSG00000091409,4.154910575471012e-07,5.160177084374298e-06,2.202044191111285e-05
ENSG00000128512,8.225555761493126e-09,5.404314709450652e-07,8.956166956969068e-06
ENSG00000166123,4.2468601805821736e-10,1.1273079545791053e-07,4.4630985432327985e-06
ENSG00000041357,1.533726458136446e-07,2.346807091569167e-06,1.3595628904758328e-05
ENSG00000183723,7.089977627475501e-07,9.046249092752675e-06,3.5291134302863276e-05
ENSG00000100296,2.1078211864267566e-08,9.612234770049227e-07,1.1011338594385531e-05
ENSG00000136718,4.4936265212939686e-07,6.1528556204697775e-06,2.693163270592413e-05
ENSG00000113083,2.7408967146332444e-07,4.33316383540715e-06,2.266364497360921e-05
ENSG00000162517,1.5622016199564854e-08,7.861675505929475e-07,1.0124302276044966e-05
ENSG00000198860,9.625353116729185e-09,7.03356995942007e-07,1.0472886523052455e-05
ENSG00000134686,2.355701215360752e-07,3.3506656990511122e-06,1.790513956144381e-05
ENSG00000132357,1.6110605617677973e-09,1.4454947433591117e-07,5.0136722138804355e-06
ENSG00000196357,1.4977953019685485e-09,1.0839344146007465e-07,2.8099716805817668e-06
ENSG00000109062,9.403584692977095e-08,1.8214306191699934e-06,1.4195837044376783e-05
ENSG00000103043,6.150250997985626e-09,5.507843731290218e-07,9.724582617125819e-06
ENSG00000089818,2.460762339577219e-07,3.482332040679885e-06,1.676322279675369e-05
ENSG00000088992,2.4360510183089965e-08,1.155761063719321e-06,1.3216850401519635e-05
ENSG00000120694,1.3085807686808157e-08,6.648321545456088e-07,9.025764871640953e-06
ENSG00000166794,6.332101366188221e-08,1.465207256170476e-06,1.2160370102841654e-05
ENSG00000163618,5.988250172672499e-09,3.1038258464458604e-07,5.316448419952859e-06
ENSG00000144935,1.108849536216846e-08,6.397142149036891e-07,9.475476846498438e-06
ENSG00000115252,7.16013875460692e-09,4.799019209976729e-07,8.196855023632986e-06
ENSG00000143194,5.184155488367614e-08,1.256800156096111e-06,1.0474857105990452e-05
ENSG00000126267,5.772515712152842e-08,1.328559869905142e-06,1.1397454056342968e-05
ENSG00000145088,6.35630135164265e-09,4.932485973793354e-07,8.2630353551761e-06
ENSG00000101096,1.1026711727059475e-07,1.600087787533806e-06,1.095012732394253e-05
ENSG00000198160,2.9200546738943932e-08,1.2759785042772704e-06,1.3184440491920313e-05
ENSG00000158321,5.986772646338105e-08,1.4034260269622906e-06,1.2426993236926319e-05
ENSG00000052841,1.5991784022748177e-08,7.829959241218932e-07,9.987864377431072e-06
ENSG00000164078,7.271003848690126e-08,1.5311033542885455e-06,1.256858632023043e-05
ENSG00000106244,4.6223795466068054e-07,6.500769162828236e-06,2.8789598010142766e-05
ENSG00000234394,1.0413089706063738e-09,1.2587368758632622e-07,3.7703971343380745e-06
ENSG00000197343,1.4578677769416202e-08,6.193251445536571e-07,8.218542087776013e-06
ENSG00000070785,6.757920646255879e-07,1.0774309018306414e-05,5.543572944880327e-05
ENSG00000274665,5.645218507861741e-08,1.4167588015705577e-06,1.2631005815250642e-05
ENSG00000169967,4.4174003986501296e-08,1.4311603904043245e-06,1.2770816320596263e-05
ENSG00000109971,4.576548492892702e-08,1.0119469757045498e-06,9.115523400976131e-06
ENSG00000156127,3.5276095699146743e-08,1.0654112213902416e-06,1.1191476883163999e-05
ENSG00000112902,1.2316442400936591e-07,2.422057547706792e-06,1.6669738472665856e-05
ENSG00000213901,3.4746160801520913e-09,2.6109356174519695e-07,5.471188691554061e-06
ENSG00000114796,1.105170632569658e-08,5.992936114455141e-07,8.619043451883882e-06
ENSG00000170482,2.3622619748962725e-08,1.050526358252083e-06,1.1894601801829588e-05
ENSG00000111775,6.138580493383766e-08,1.2048561312694229e-06,9.837201300415407e-06
ENSG00000198920,5.745984722263392e-09,3.8605476475776247e-07,6.967332072313076e-06
ENSG00000158545,2.0867674346189577e-09,2.7004141297843024e-07,6.4247418474417806e-06
ENSG00000145757,8.165906247991138e-09,4.887194239934423e-07,7.74713076158876e-06
ENSG00000178951,2.0947411966881288e-08,1.0466342345922759e-06,1.4081169621705893e-05
ENSG00000135506,1.9915050097071947e-07,3.3796732244435804e-06,1.978723723394521e-05
ENSG00000162373,1.023005454537033e-06,1.669084648675866e-05,7.784712223707073e-05
ENSG00000235650,9.499812303554746e-09,4.798503513492957e-07,6.700203023420641e-06
ENSG00000119685,3.4374710708214714e-07,5.614602555840228e-06,2.7962294735954163e-05
ENSG00000114854,2.480856897083639e-08,1.0658590286125167e-06,1.2178548417599838e-05
ENSG00000167005,3.427210648656041e-08,1.5157653502683276e-06,1.577377538617027e-05
ENSG00000198805,3.200003205925244e-07,4.761238384942686e-06,2.3481061090743718e-05
ENSG00000137812,2.1123293986212783e-08,9.639197159561262e-07,1.1439438064373162e-05
ENSG00000070214,5.851727323473554e-08,1.2345608164788355e-06,1.0801288014220299e-05
ENSG00000132718,5.260230651043293e-06,6.062272496913446e-05,0.0001828510029491245
ENSG00000179588,2.0567490334717548e-09,2.2717565959292442e-07,5.543343752250294e-06
ENSG00000112280,5.775623265687448e-07,8.660117160517724e-06,3.923728837312631e-05
ENSG00000130270,5.1990353944055555e-09,3.24719817190663e-07,6.110266366738553e-06
ENSG00000100485,1.0600990199600642e-08,5.534800402752723e-07,8.098205082183548e-06
ENSG00000168309,6.377393509740832e-06,8.179076048143455e-05,0.0003178736334731886
ENSG00000213023,7.956172942708139e-10,1.360686025781732e-07,4.9131514748689954e-06
ENSG00000131634,1.8494201383973045e-07,3.113761051223209e-06,1.942893611761178e-05
ENSG00000182400,1.9075400900459515e-09,2.3707612484373836e-07,6.175742308243606e-06
ENSG00000184113,2.1487555760104985e-07,3.372873258058012e-06,1.8909989419078394e-05
ENSG00000003400,1.4441050458238754e-08,5.95983142528532e-07,7.058677391420428e-06
ENSG00000150540,1.7093554985760904e-06,1.955443640670664e-05,6.139240231725072e-05
ENSG00000127445,4.878448449487554e-09,4.746999846215717e-07,8.984707645176004e-06
ENSG00000234745,6.348174462066312e-08,1.435478865850728e-06,1.2271779552530555e-05
ENSG00000009413,1.3941051799912455e-08,6.632084724260432e-07,9.003863577473207e-06
ENSG00000177710,4.209765799492448e-09,2.8905571668519353e-07,6.009602413075351e-06
ENSG00000101911,5.64838963870083e-08,1.2935573729126837e-06,1.1012454932773782e-05
ENSG00000154122,2.0475674577211346e-08,8.460716389294761e-07,9.736312572881945e-06
ENSG00000137731,1.410427858436749e-08,7.344622829113788e-07,9.837140815153452e-06
ENSG00000177548,1.8016124056382302e-08,1.0145325096788495e-06,1.4110385861767607e-05
ENSG00000243364,2.4371991066306327e-07,4.280034943108322e-06,2.4371290832412346e-05
ENSG00000188050,1.4737071408250966e-08,5.288113123971515e-07,7.278794590238849e-06
ENSG00000152128,2.6829775633961204e-08,1.1420784980658055e-06,1.2665305305631469e-05
ENSG00000110719,6.243192990742757e-08,1.6377525442348287e-06,1.4085396075701367e-05
ENSG00000103241,3.0305862103298344e-08,9.778814751894576e-07,1.0654550714677455e-05
ENSG00000139767,1.2190099897385918e-09,2.2828752376943814e-07,6.5471539613328746e-06
ENSG00000164318,9.95543504417373e-09,6.574335521137388e-07,9.682874339942847e-06
ENSG00000162702,3.578440065306307e-08,9.074145885875153e-07,9.27466465224484e-06
ENSG00000102897,1.2166384040373066e-08,7.056262225077624e-07,1.0068967452430451e-05
ENSG00000153914,1.9054089748828058e-08,8.524803330014398e-07,1.0177311899015896e-05
ENSG00000172869,7.940908462673364e-09,5.456552200152885e-07,8.500879974670351e-06
ENSG00000109113,2.4610341718905587e-07,3.969456426231744e-06,2.1810165977939207e-05
ENSG00000175376,5.801693816134819e-05,0.0002565591530434831,0.00040903417969154443
ENSG00000128039,7.814063830820696e-08,2.0094700690330052e-06,1.8102553518007695e-05
ENSG00000111860,9.892011340646998e-08,2.044764312447703e-06,1.4789061809852364e-05
ENSG00000175115,1.1131947789498513e-07,3.5236694691472185e-06,3.018995930265956e-05
ENSG00000139734,1.7098229799958832e-08,6.994884930658773e-07,9.239828679682421e-06
ENSG00000184672,2.3539730962462212e-07,3.5772387963465893e-06,1.9100734705871723e-05
ENSG00000125846,2.9506089517705076e-08,1.1782035565630908e-06,1.1914263807589448e-05
ENSG00000179091,1.181938787147799e-07,2.319811989740484e-06,1.575892285996377e-05
ENSG00000169193,1.6736677396829178e-08,6.700244915204385e-07,8.055081479681212e-06
ENSG00000196233,3.9691129994870544e-05,0.00017986876606121508,0.0003123740995815484
ENSG00000261893,3.511142669617227e-07,5.3489392220238905e-06,2.6424326797301686e-05
ENSG00000137802,1.0708799243394816e-07,2.060596846355333e-06,1.4667813471800114e-05
ENSG00000105640,1.4189797914475735e-08,6.425495816531434e-07,8.149527856506165e-06
ENSG00000234846,3.7669354063957934e-08,1.189439967751576e-06,1.1909036977022732e-05
ENSG00000163661,6.341346091285554e-07,8.118484158443816e-06,3.299632808147839e-05
ENSG00000054598,3.052801676646887e-07,4.563611605959683e-06,2.3309050101669805e-05
ENSG00000167775,1.170771914944159e-07,2.174051951923445e-06,1.5239375055585987e-05
ENSG00000143493,1.3761961451354263e-08,6.372343007392965e-07,8.408722794577062e-06
ENSG00000123091,3.330729666676753e-08,1.2981604454446653e-06,1.2624174870646993e-05
ENSG00000109814,2.6333398931071554e-07,4.288779992998786e-06,2.3926299490612232e-05
ENSG00000063127,6.13415256588055e-09,4.396507982118506e-07,7.948743813955516e-06
ENSG00000145103,9.398491672502623e-09,5.281409717546536e-07,8.265539179788846e-06
ENSG00000164542,2.5936302789646467e-08,6.352510300529866e-07,7.170882900509661e-06
ENSG00000144218,7.086117781555512e-08,1.621768136406314e-06,1.40115785939181e-05
ENSG00000115484,1.2016535400797712e-07,2.0353920652083074e-06,1.3251421689185077e-05
ENSG00000007350,7.24958575326072e-08,1.5466467022755866e-06,1.270199484653348e-05
ENSG00000163026,8.02592230946505e-09,5.336174210652917e-07,8.910697411670612e-06
ENSG00000181163,1.9831407120859788e-08,7.355509051509864e-07,8.68212423745797e-06
ENSG00000163378,2.779222627715812e-08,1.2680198227172024e-06,1.3879326491798741e-05
ENSG00000214517,2.717092251999486e-06,3.031071579525329e-05,8.813452912804946e-05
ENSG00000277607,1.6445466844944276e-08,9.04305833365821e-07,1.1930921899621739e-05
ENSG00000284017,4.4088882191474845e-06,4.9167215951703404e-05,0.00013783659721685077
ENSG00000161813,2.985371121580374e-08,9.567701126002544e-07,1.0447407347398827e-05
ENSG00000140262,1.3367605072029793e-07,1.9434095180214345e-06,1.2368586438137525e-05
ENSG00000106733,7.983541036589972e-09,5.151058680055566e-07,8.32994955919578e-06
ENSG00000144810,4.7117200974820654e-08,1.0555585689182334e-06,1.0331185287956568e-05
ENSG00000105370,1.8662427306658444e-08,7.648789399449007e-07,9.005427899538118e-06
ENSG00000213339,2.872122762892666e-09,3.1465020657388344e-07,6.646443548648001e-06
ENSG00000178695,1.2461782499405778e-07,2.2465354873193366e-06,1.527879640628037e-05
ENSG00000135763,9.860690040012661e-08,1.793565568340585e-06,1.3552994511143042e-05
ENSG00000119669,1.300235403061571e-08,4.865841042577833e-07,6.496299477895782e-06
ENSG00000183696,6.449468217573147e-08,1.522895098496073e-06,1.2842354841732239e-05
ENSG00000126522,2.0607079842306645e-08,9.259876302937516e-07,1.0692490571366636e-05
ENSG00000121741,3.598330161116388e-08,1.2714942816343361e-06,1.3759312878257719e-05
ENSG00000055130,8.512218172167568e-08,1.5404515732803532e-06,1.1429776821834091e-05
ENSG00000100129,2.3609524456452153e-07,3.105530966606706e-06,1.4836763037129073e-05
ENSG00000165025,1.1232031342763877e-07,2.098073139331676e-06,1.4652206784124843e-05
ENSG00000168453,2.671642432013192e-07,5.390396339766173e-06,3.2617442106836434e-05
ENSG00000183621,1.6036725435740613e-08,1.01945943191701e-06,1.2636861090660123e-05
ENSG00000176046,1.8535665686385482e-07,3.1738408417059078e-06,1.9407169482331292e-05
ENSG00000134072,1.5778801183228038e-08,7.585209571276632e-07,9.878023510311114e-06
ENSG00000131351,2.2870157715001405e-08,9.788618691823227e-07,1.1102887792042341e-05
ENSG00000164342,1.8333362698467344e-08,1.079216902287312e-06,1.6135755320440298e-05
ENSG00000119013,2.5158621389857557e-08,8.467903886758573e-07,9.451661035657583e-06
ENSG00000103710,2.357726910396105e-07,3.5512282290550425e-06,1.918476832527458e-05
ENSG00000139546,2.4161836360371477e-08,1.0272876839847751e-06,1.1662135391137517e-05
ENSG00000116016,1.6277132068640034e-07,3.038114925118484e-06,1.8994616706140902e-05
ENSG00000197043,4.537004669896063e-08,1.735409878756638e-06,1.608338580134677e-05
ENSG00000132436,1.3984856270577687e-08,7.316622055459549e-07,9.834545523394437e-06
ENSG00000138771,5.267415078857403e-08,1.344153042643117e-06,1.208824622360439e-05
ENSG00000113448,2.083888163717621e-08,6.733304059108598e-07,8.68566726616228e-06
ENSG00000164742,1.9400686427049407e-08,9.163870336923743e-07,1.128325064576432e-05
ENSG00000100902,1.0680028767430873e-07,1.8198337054291752e-06,1.2373907510178487e-05
ENSG00000075420,2.252954713366668e-06,2.6032138349955696e-05,7.939700033535761e-05
ENSG00000150593,3.8988676227343195e-08,8.995398421761979e-07,9.248608074212082e-06
ENSG00000113648,3.8740470405162005e-07,5.042865589492747e-06,2.2396006648573568e-05
ENSG00000196235,1.1376145057179142e-07,2.117898124288247e-06,1.4598342757460592e-05
ENSG00000278311,9.795992029143961e-09,5.19574376837588e-07,7.8550441132155e-06
ENSG00000196172,3.6123505645764204e-09,2.5051358937655277e-07,5.036052003146549e-06
ENSG00000163888,2.0005796599919087e-08,9.047364277789625e-07,1.0812826335085294e-05
ENSG00000135452,2.253740653500304e-08,9.809980763638392e-07,1.1060118442128373e-05
ENSG00000145741,3.0477032653937254e-08,6.996639925467987e-07,7.185359051332173e-06
ENSG00000136213,3.9454607868781e-09,3.9451822072013954e-07,7.382816431204773e-06
ENSG00000077147,4.068652016870726e-08,1.1450552180810048e-06,1.147654383600076e-05
ENSG00000047457,5.304034206159148e-08,1.3747664523387342e-06,1.2413254239798467e-05
ENSG00000163902,2.504678369601235e-07,3.738163211800749e-06,2.0142919784021626e-05
ENSG00000064692,2.113850794102637e-08,9.070465078367797e-07,1.070398853153162e-05
ENSG00000203784,1.0066878102063927e-09,1.514998976753071e-07,5.138434623587601e-06
ENSG00000180694,1.817637540236572e-08,8.330341083423946e-07,1.000837945382892e-05
ENSG00000132676,1.4808526827646357e-07,2.242875411882671e-06,1.3828121200120519e-05
ENSG00000152620,3.04489670244569e-08,7.922378713650767e-07,9.253078389063337e-06
ENSG00000141965,6.5359282697968475e-09,7.539881737479674e-07,1.4587155513258288e-05
ENSG00000138798,4.304800501958016e-09,2.900047057447986e-07,5.575903214856074e-06
ENSG00000198034,1.9932834128279742e-08,5.758990182195848e-07,6.679850319133639e-06
ENSG00000108424,2.507689188664454e-07,3.92355730965567e-06,2.0912486131974572e-05
ENSG00000010610,0.0006207459597308108,0.0010919972136308655,0.0009773786414315354
ENSG00000166340,1.4620872576492355e-07,2.391513134030669e-06,1.5181460780164969e-05
ENSG00000160111,4.301885421737853e-08,1.7963497100226585e-06,1.943988995364788e-05
ENSG00000230907,2.9137143173682095e-08,1.1788353043578316e-06,1.1973821084007172e-05
ENSG00000156853,1.6796963919910375e-08,7.046280890985118e-07,8.46299951060342e-06
ENSG00000170893,3.5019548123841046e-07,4.633822147039412e-06,2.150256754022486e-05
ENSG00000107341,3.04988401120289e-08,1.2702130177415577e-06,1.2856919826571751e-05
ENSG00000167695,1.6361130219772245e-06,1.8878029691967704e-05,5.900425418857338e-05
ENSG00000093000,2.939743349389654e-07,4.252719925570919e-06,2.073420811441624e-05
ENSG00000117480,1.8506684976687477e-08,8.853705974552752e-07,1.0861834777362373e-05
ENSG00000011143,1.954833091389247e-08,9.423600165210792e-07,1.1783687745153022e-05
ENSG00000163032,1.5425979679787842e-08,8.042551552891506e-07,1.0403586866067817e-05
ENSG00000143126,8.704031350625389e-08,1.7828677054068193e-06,1.3964654109417562e-05
ENSG00000134940,3.5839158996745794e-09,3.1142427609075245e-07,6.170983625172215e-06
ENSG00000165923,4.9057015420766815e-08,1.0514827772000591e-06,9.07741529774503e-06
ENSG00000100731,4.2066028393931995e-09,4.1915994678521565e-07,7.639924116498953e-06
ENSG00000087303,5.6388634794333206e-06,3.176726104735225e-05,7.650787782531324e-05
ENSG00000128045,2.046205669894212e-08,9.714752680975782e-07,1.1495438338010834e-05
ENSG00000151353,1.0747002678437753e-08,5.805668063123597e-07,8.325293324367429e-06
ENSG00000187764,1.9041617965126846e-09,2.484987384924174e-07,6.1527072825825074e-06
ENSG00000063180,2.533380737035305e-08,1.1106621434572163e-06,1.2268667322920311e-05
ENSG00000198189,1.369920393971283e-06,1.6526107891458894e-05,5.8823225266422184e-05
ENSG00000152669,1.5220206116169036e-08,9.013843419249245e-07,1.2694337664936447e-05
ENSG00000148671,1.1700164200655514e-05,6.153537393775233e-05,0.00013993442923446517
ENSG00000120251,5.272571118439138e-08,1.017831338453867e-06,8.956712452221161e-06
ENSG00000164300,4.593006925035962e-08,1.7750558725773452e-06,1.6219915811238607e-05
ENSG00000147224,5.036048420715915e-07,7.200913641074551e-06,3.1817322920733655e-05
ENSG00000243902,3.29424859089638e-08,1.585512151748434e-06,1.856840907850063e-05
ENSG00000166477,5.97946097381579e-09,4.0338153930892676e-07,7.239776772322253e-06
ENSG00000121879,5.637367194858984e-08,1.5515799174402301e-06,1.3110921090847154e-05
ENSG00000024862,1.414980242001116e-07,2.4189969190771562e-06,1.58536154463392e-05
ENSG00000170242,1.2594451494497126e-07,1.991079475193057e-06,1.3166977572164859e-05
ENSG00000157110,2.0019591328639172e-07,4.170074475158597e-06,2.4483177551158335e-05
ENSG00000282800,2.559371994211112e-07,4.165694393221596e-06,2.2916245492348894e-05
ENSG00000141505,3.681965532162804e-08,1.125013266597806e-06,1.1523809142764474e-05
ENSG00000099866,4.228919343391248e-08,1.713866745595035e-06,1.6990596266165296e-05
ENSG00000043462,3.099898640986865e-07,4.4946684810263155e-06,2.19234261160435e-05
ENSG00000152266,9.656281700209347e-08,3.0979971104851217e-06,2.1924799625525427e-05
ENSG00000127774,4.719718436345175e-07,6.83395765367183e-06,3.1226912208974924e-05
ENSG00000164253,3.44319443220255e-07,5.3151005302093605e-06,2.8175819114064822e-05
ENSG00000105135,3.2865638612022566e-08,1.884223202593673e-06,2.1107235589165712e-05
ENSG00000183888,1.3566713859872487e-08,8.633467758607396e-07,1.1677291699270057e-05
ENSG00000116039,6.370491457305914e-07,8.712395040590869e-06,3.6472827050557535e-05
ENSG00000112742,1.20302205921621e-07,2.1271760213428496e-06,1.4570857458002936e-05
ENSG00000150054,4.7873840159577875e-08,1.596323010837261e-06,1.3135224122106631e-05
ENSG00000105270,1.1244119330964591e-07,2.332216900408068e-06,1.7389792557907977e-05
ENSG00000185215,1.9007160087206615e-08,8.513950254184843e-07,1.0388585815882248e-05
ENSG00000128283,2.5945618525920587e-08,1.0414017495817829e-06,1.1571466145643063e-05
ENSG00000126226,1.1661835932329625e-07,1.8953742364948689e-06,1.2876178971084289e-05
ENSG00000183878,1.1158841933315304e-10,2.8112656505391106e-08,1.7394212973668503e-06
ENSG00000102575,1.7873127108969983e-07,2.8135286889805365e-06,1.6546754131161124e-05
ENSG00000170606,3.541504515724005e-08,1.4314203418019748e-06,1.4350586513350226e-05
ENSG00000119711,2.0611294126554295e-08,8.575052693980333e-07,1.0185166608780728e-05
ENSG00000100568,2.9518795324398157e-09,3.4073161121156377e-07,7.210684268034517e-06
ENSG00000102287,1.5232383624133276e-07,2.688883072021707e-06,1.7423440635182715e-05
ENSG00000100722,3.644575688479342e-08,1.627212618450961e-06,1.7220615697745742e-05
ENSG00000142961,7.481329384974257e-08,1.9254791327662054e-06,1.612123843341691e-05
ENSG00000175387,1.836362711227951e-07,3.2821293952141938e-06,2.0186823307018836e-05
ENSG00000166189,1.634130484088662e-08,8.167385756728183e-07,1.0385057934911149e-05
ENSG00000127666,1.975738210215032e-08,7.64954622033292e-07,8.386186706036633e-06
ENSG00000169660,9.771044303907434e-08,1.858930428398234e-06,1.352115053302624e-05
ENSG00000159650,7.006571764254934e-09,6.334040454701309e-07,1.0529841476329936e-05
ENSG00000178685,1.2907110443372903e-08,5.579790255201977e-07,7.426941534922908e-06
ENSG00000170296,9.548137052715488e-08,1.8700739268869542e-06,1.3457703988818156e-05
ENSG00000157093,1.7548279516842973e-08,6.894622632526e-07,7.90305457332826e-06
ENSG00000148229,3.555973611269095e-08,1.040666199839675e-06,1.0763931483966064e-05
ENSG00000128578,2.355723409007706e-08,1.1261733071709956e-06,1.2642559878166903e-05
ENSG00000198843,1.2340905273759861e-07,1.9603713503027693e-06,1.262276522367898e-05
ENSG00000108771,1.6719458187693143e-07,2.8640690535662107e-06,1.8590690036959297e-05
ENSG00000131174,2.216606496343766e-08,8.261517585927972e-07,9.350522459773568e-06
ENSG00000197024,3.0056660926399365e-08,6.717627166875743e-07,7.595324359651381e-06
ENSG00000076864,7.394690105327091e-08,1.5464915615645694e-06,1.2571773185894272e-05
ENSG00000164068,2.0432288798333476e-08,9.021046305009249e-07,1.0586895133307505e-05
ENSG00000146833,6.224882090439144e-09,3.695420498415971e-07,6.033114719869197e-06
ENSG00000162496,1.4269234885644024e-07,2.5136310995155655e-06,1.6172322521405128e-05
ENSG00000136450,6.174063303150617e-08,1.2410956884877638e-06,1.0470472565071784e-05
ENSG00000092439,2.0559281977166946e-08,7.625780857644517e-07,8.314199553291098e-06
ENSG00000135953,3.171452677563178e-07,5.606836254483874e-06,3.4787084475440034e-05
ENSG00000051009,1.3730160806838312e-07,2.072960779834889e-06,1.2049375331298655e-05
ENSG00000164326,7.87431767528985e-08,1.1913381131580506e-06,9.076330783608225e-06
ENSG00000136930,3.888396124893777e-07,5.3550129246190865e-06,2.435378040866426e-05
ENSG00000196182,1.1301478491162836e-08,7.38411794114186e-07,1.042465026398291e-05
ENSG00000183044,1.8358737645516353e-08,6.973254614511574e-07,9.015418563940256e-06
ENSG00000105707,5.990143090419822e-08,1.5364222617649923e-06,1.3483596195344437e-05
ENSG00000107537,1.537112789575962e-07,3.756596439038617e-06,2.588551397632216e-05
ENSG00000100614,5.155438104381056e-08,1.8313055012221732e-06,1.5197574298931734e-05
ENSG00000231924,6.171281904234496e-09,5.664514604543194e-07,9.384657228276976e-06
ENSG00000182108,4.2560914877343054e-07,6.127007280997371e-06,2.8514167945179616e-05
ENSG00000145439,2.969233441596808e-09,4.128804983506857e-07,9.295581501101613e-06
ENSG00000108039,1.617135078394807e-08,7.780685051288449e-07,9.770410228286426e-06
ENSG00000114383,1.1642347258639789e-07,1.9911038963762694e-06,1.3604855511939164e-05
ENSG00000138136,2.306026160312302e-08,8.724858269581512e-07,8.667444384707424e-06
ENSG00000149547,9.42566237774074e-06,4.632684193287512e-05,9.289760043778212e-05
ENSG00000165609,3.2920158030568193e-07,4.208964226100291e-06,1.844184994698247e-05
ENSG00000237095,1.6163903527828148e-07,2.6932223773649624e-06,1.6934462213574202e-05
ENSG00000076248,6.95695971945576e-08,1.7453363528097648e-06,1.4276053799018488e-05
ENSG00000029363,5.1714218311844125e-08,1.1368726794161813e-06,1.0360036688212724e-05
ENSG00000280831,2.9962239674793046e-08,6.614246502501629e-07,6.867588001677943e-06
ENSG00000131910,9.200959413801302e-08,2.459999376299555e-06,1.7635239859971172e-05
ENSG00000088827,1.4202350420882662e-06,8.411585584483105e-06,2.4905731563756455e-05
ENSG00000276709,9.620646759197954e-09,5.227165266653538e-07,7.820011909577589e-06
ENSG00000164363,5.919857637322808e-08,2.0588709678187163e-06,2.050132356720982e-05
ENSG00000158717,4.5768567508974653e-07,5.894597893825828e-06,2.4731590897536692e-05
ENSG00000110675,4.620931204011545e-09,3.225380660059141e-07,7.247511812763775e-06
ENSG00000120318,2.4082114262505546e-08,1.021959342727083e-06,1.1976614919394772e-05
ENSG00000121895,3.429061146429185e-07,5.035888918837966e-06,2.433097497040468e-05
ENSG00000159173,2.519745654554079e-09,2.2098013251284858e-07,5.571744889735818e-06
ENSG00000196839,4.3495895710303755e-08,1.3680910976513729e-06,1.3189764436920425e-05
ENSG00000144668,7.548173310502492e-08,1.4374590614791744e-06,1.1814050421326591e-05
ENSG00000079385,8.538222990590329e-08,1.915334549019111e-06,1.5761455654179556e-05
ENSG00000143801,6.282150046653354e-09,5.100370044011956e-07,8.760464151584755e-06
ENSG00000155561,3.3259774010856106e-08,8.595535837365554e-07,9.214796561333746e-06
ENSG00000146670,5.658318419061494e-08,1.3870743999088429e-06,1.2409067934895156e-05
ENSG00000204262,5.202305496016896e-07,8.289324900273777e-06,3.931264207507185e-05
ENSG00000055332,1.7548393931652805e-08,7.87915366867572e-07,9.810157689317637e-06
ENSG00000170382,4.2337619893646956e-08,1.7020693037269011e-06,1.65398059030336e-05
ENSG00000178074,9.237104953533138e-09,4.4114818275166834e-07,7.287444862650732e-06
ENSG00000166920,1.2182098613403994e-07,2.137519301315194e-06,1.4324267798631036e-05
ENSG00000235336,1.2745493670988956e-08,6.445167816944742e-07,9.188245812361628e-06
ENSG00000006756,8.735707709810511e-08,1.8053588765269263e-06,1.3754903884030368e-05
ENSG00000186318,6.365057606269054e-08,1.551689532432766e-06,1.4139048841603135e-05
ENSG00000204316,1.9445695684335136e-08,9.956600566969326e-07,1.2246678373678469e-05
ENSG00000106052,2.159748236192996e-08,9.184877815453647e-07,1.0044500766337442e-05
ENSG00000169599,2.2792745292091185e-07,3.2405602640756695e-06,1.741625278278154e-05
ENSG00000100890,4.2604347171269946e-07,6.07454128994564e-06,2.800818810514857e-05
ENSG00000134602,3.189090766653745e-08,1.2471454383137617e-06,1.2177761405344068e-05
ENSG00000250361,9.785026670126565e-08,1.925713730280858e-06,1.4428238149490142e-05
ENSG00000204897,2.1477825626262523e-07,4.0937360721367245e-06,2.7276437195463274e-05
ENSG00000196600,6.407490719893851e-09,4.1945854706129363e-07,7.614517541519605e-06
ENSG00000100425,1.1038138405029027e-08,5.055866645293409e-07,7.374923586846946e-06
ENSG00000143119,1.2544810394609906e-06,7.465762232815293e-06,2.3374207305008673e-05
ENSG00000122490,1.1034010256911333e-08,6.325745931351518e-07,9.497636602453648e-06
ENSG00000066248,1.3726100454870156e-08,7.509441745669243e-07,1.0245997447185747e-05
ENSG00000125304,5.48371055741101e-08,1.105888295619573e-06,9.847055499895282e-06
